"SystematicName","Row","Col","ControlType","ProbeName","logFC","AveExpr","t","P.Value","adj.P.Val","B","GenBank_accession","GENE_SYMBOL","GENE_NAME"
"NM_019680",83,95,0,"A_55_P2503970",1.1026146560555,6.57194533844986,4.57989276345199,0.000522545716642358,0.0303810007078592,0.0233557092588628,"NM_019680","Elf4","E74-like factor 4 (ets domain transcription factor)"
"NM_019754",9,63,0,"A_52_P265937",-1.35334858109338,7.90658310404354,-4.70795138623909,0.00045438873531586,0.0283982624903899,0.175440369711699,"NM_019754","Tagln3","transgelin 3"
"NM_019914",59,126,0,"A_51_P379660",-1.13382685937142,8.95275006718963,-4.79450704197668,0.000354970487661145,0.0251572363984657,0.396006663486597,"NM_019914","Mllt11","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11"
"NM_019925",236,136,0,"A_55_P2051229",2.13660297866608,7.30432858921551,4.75585057983026,0.00116046361617122,0.044284134431497,-0.526418899953926,"NM_019925","Gpr132","G protein-coupled receptor 132"
"NM_019942",216,144,0,"A_52_P229959",-1.19484445800592,6.94336939939971,-4.07022142989806,0.00146070716749124,0.0493979192759728,-0.947222448950452,"NM_019942","Sept6","septin 6"
"NM_019948",206,77,0,"A_52_P161488",2.78615784130801,9.2077529360637,6.02510744193267,0.000270959587932314,0.0217512834328732,0.901355342940475,"NM_019948","Clec4e","C-type lectin domain family 4, member e"
"NM_019950",92,117,0,"A_55_P2054027",1.63887806697646,5.88332918627892,5.17331237945186,0.000326171296989612,0.0238205794693378,0.574194225736322,"NM_019950","Chst5","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5"
"NM_020001",354,86,0,"A_55_P2035018",1.47390097554889,7.6027715805081,5.28863501909903,0.000157539737204419,0.0168000397817408,1.18550630932713,"NM_020001","Clec4n","C-type lectin domain family 4, member n"
"NM_020008",240,103,0,"A_51_P246653",1.86629275926113,8.35763253131681,7.43325090240002,5.09399919561504e-06,0.00321176649283529,4.41325190727869,"NM_020008","Clec7a","C-type lectin domain family 7, member a"
"NM_020010",201,1,0,"A_55_P2792294",1.04696263956655,8.3529408438601,5.26973471479678,0.000154035725985065,0.016776885357049,1.1986184944091,"NM_020010","Cyp51","cytochrome P450, family 51"
"NM_020012",215,151,0,"A_51_P145533",-1.19697854469241,9.90798517178204,-5.31556277186403,0.000142350439079329,0.0160834952631364,1.27427320669521,"NM_020012","Rnf14","ring finger protein 14"
"NM_020034",365,83,0,"A_51_P270949",1.6812338482907,8.29796896818937,4.36204199711093,0.0015179161487037,0.0502541567397278,-0.858129580384374,"NM_020034","Hist1h1b","histone cluster 1, H1b"
"NM_020042",170,15,0,"A_52_P200265",1.31157953539874,7.58676393789068,5.46743328319171,0.000109828606338617,0.013880232219788,1.52271026071317,"NM_020042","Mocs1","molybdenum cofactor synthesis 1"
"NM_020509",141,162,0,"A_51_P257951",-1.03131547085207,6.78207312877956,-5.22957865005481,0.000165099784749074,0.0169601914604195,1.13206832656795,"NM_020509","Retnla","resistin like alpha"
"NM_020516",241,135,0,"A_51_P128696",-1.37568768504212,6.8755706925954,-7.72880093017014,3.35444945059425e-06,0.00268559070193987,4.79666564347608,"NM_020516","Slc16a8","solute carrier family 16 (monocarboxylic acid transporters), member 8"
"NM_020567",32,49,0,"A_51_P166155",1.26342409356669,7.42963579895002,6.64944810335375,1.62783986142715e-05,0.00570196129238789,3.33302644251362,"NM_020567","Gmnn","geminin"
"NM_020583",76,126,0,"A_51_P510713",1.57841724014925,8.00180079567279,8.08279820494246,2.06224706084212e-06,0.00201762430116355,5.23936884685528,"NM_020583","Isg20","interferon-stimulated protein"
"NM_020599",193,85,0,"A_51_P211793",-1.72408552938298,9.08637708691824,-6.94005670271122,1.04827821102793e-05,0.0045483801808806,3.74449596506958,"NM_020599","Rlbp1","retinaldehyde binding protein 1"
"NM_020610",25,23,0,"A_55_P2000943",-1.17269068232289,7.00963532371936,-6.28803526806479,2.85898000388534e-05,0.00735469126113171,2.80289491703313,"NM_020610","Nrip3","nuclear receptor interacting protein 3"
"NM_020626",251,135,0,"A_55_P2042753",-1.08101578272151,7.30672209136229,-3.54748732112481,0.00401855834205977,0.0809201891838827,-1.90958056187552,"NM_020626","Tmem27","transmembrane protein 27"
"NM_021273",356,66,0,"A_52_P385606",-1.21023886627639,9.28937214397324,-4.68016946236775,0.000435860146605263,0.0277897573248491,0.198215073447998,"NM_021273","Ckb","creatine kinase, brain"
"NM_021274",363,88,0,"A_55_P2016462",1.15498511711436,9.88616248617253,4.65227523103287,0.000458359740609997,0.0285193239922306,0.149702110079478,"NM_021274","Cxcl10","chemokine (C-X-C motif) ligand 10"
"NM_021281",42,134,0,"A_51_P423981",1.49201093491994,10.1220362272721,6.22422905627869,3.16374227692865e-05,0.0077050023821595,2.70716341538257,"NM_021281","Ctss","cathepsin S"
"NM_021316",84,45,0,"A_51_P323518",-1.07923643175616,6.1073337457627,-4.36372447361335,0.000775771361753596,0.03677004734674,-0.357743005256069,"NM_021316","Cend1","cell cycle exit and neuronal differentiation 1"
"NM_021340",66,122,0,"A_55_P2744052",-1.83497692668667,8.77081471342132,-5.97691949111064,6.91066506043231e-05,0.0109232782410649,2.01179280087269,"NM_021340","Rgr","retinal G protein coupled receptor"
"NM_021340",25,66,0,"A_55_P2095673",-1.64134369746061,6.54601346262708,-5.31615489923831,0.00019572526981208,0.0187926064898248,1.0181926911588,"NM_021340","Rgr","retinal G protein coupled receptor"
"NM_021340",189,108,0,"A_51_P139985",-1.90201948556879,8.83394363005747,-4.18099304865627,0.00272729632565788,0.0666928201466365,-1.35136548388672,"NM_021340","Rgr","retinal G protein coupled receptor"
"NM_021351",282,143,0,"A_51_P285299",1.1294836176868,14.9705416749684,5.27574731964676,0.000152447069049237,0.0167000172455578,1.2085623311082,"NM_021351","Cryba4","crystallin, beta A4"
"NM_021360",70,82,0,"A_55_P2016618",-1.61838227240654,9.98549513093912,-4.83749793701801,0.000578210477278446,0.0316909857544505,0.0307244258039479,"NM_021360","Neurl1a","neuralized homolog 1A (Drosophila)"
"NM_021394",246,8,0,"A_66_P139683",1.11574680551346,7.57976438447024,5.67423867950212,7.75470762721759e-05,0.011597920560121,1.85530415608041,"NM_021394","Zbp1","Z-DNA binding protein 1"
"NM_021412",91,71,0,"A_55_P2495403",1.39174372310749,6.73304679379439,8.0835919946946,2.06003281261937e-06,0.00201762430116355,5.24034172407673,"NM_021412","Mmp19","matrix metallopeptidase 19"
"NM_021432",136,46,0,"A_51_P295410",-1.28392229193029,7.83992872271907,-5.11190008454202,0.000202572078695335,0.0190831591061017,0.935662809869713,"NM_021432","Nap1l5","nucleosome assembly protein 1-like 5"
"NM_021452",317,76,0,"A_55_P2090330",-1.02688094816307,6.9766232925136,-3.44721970834936,0.00471955394231269,0.0879434925277054,-2.07162017946194,"NM_021452","Kcnmb4","potassium large conductance calcium-activated channel, subfamily M, beta member 4"
"NM_021459",207,100,0,"A_66_P112935",-1.10063120289429,6.50395104497512,-4.21430301152961,0.00102259692149604,0.0414776714155059,-0.624207544287028,"NM_021459","Isl1","ISL1 transcription factor, LIM/homeodomain"
"NM_021462",358,73,0,"A_55_P2805971",1.15993515653982,10.7425082591197,6.37607594446223,2.48835756140991e-05,0.00702496765284604,2.93393029884946,"NM_021462","Mknk2","MAP kinase-interacting serine/threonine kinase 2"
"NM_021536",205,63,0,"A_51_P241159",-1.33227519247402,7.40799561684533,-4.26064597535608,0.00115189777876456,0.0441055596869062,-0.693419593244756,"NM_021536","Rhot1","ras homolog gene family, member T1"
"NM_021543",316,121,0,"A_51_P274488",-1.05979684864037,5.98904894187243,-4.05940841000145,0.00140793089180442,0.048537690434655,-0.925239775788803,"NM_021543","Pcdh8","protocadherin 8"
"NM_021567",171,78,0,"A_51_P194377",-1.15028555609385,11.2845059745179,-3.62541709552701,0.00418656391023469,0.0825134367572706,-1.89617137881608,"NM_021567","Pcbp4","poly(rC) binding protein 4"
"NM_021718",301,20,0,"A_51_P136294",2.0438855895534,5.92869979081212,4.77430891433365,0.00119762220160407,0.0449334230088366,-0.544703073286228,"NM_021718","Ms4a4b","membrane-spanning 4-domains, subfamily A, member 4B"
"NM_021921",200,89,0,"A_52_P370392",-1.02762135125478,8.04063632294951,-4.50041575156498,0.000603865442344637,0.0321707615600983,-0.116120356272254,"NM_021921","Mapk8ip2","mitogen-activated protein kinase 8 interacting protein 2"
"NM_022004",302,23,0,"A_52_P472302",-1.60525163334707,10.0812568011871,-9.08678536901102,5.60606911116873e-07,0.000961100474641966,6.40230529882382,"NM_022004","Fxyd6","FXYD domain-containing ion transport regulator 6"
"NM_022024",373,21,0,"A_55_P2097828",2.09862544936764,8.26709079942034,7.11940387438232,1.09193669201417e-05,0.00458977389543288,3.72787501361385,"NM_022024","Gmfg","glia maturation factor, gamma"
"NM_022422",25,84,0,"A_51_P149422",-1.55809610462307,10.3706888301101,-4.37863220174045,0.0014019591003874,0.0484200664342563,-0.793403210084222,"NM_022422","Gng13","guanine nucleotide binding protein (G protein), gamma 13"
"NM_022879",222,65,0,"A_51_P246345",1.45944333194188,6.89563264301829,4.36632080697252,0.00110485906657402,0.0429713692479388,-0.62135650046193,"NM_022879","Myl7","myosin, light polypeptide 7, regulatory"
"NM_022886",93,42,0,"A_66_P115455",1.14328974849195,6.40476571247565,4.52499328694442,0.000577403895481177,0.0316909857544505,-0.0729069375050901,"NM_022886","Scel","sciellin"
"NM_023044",147,75,0,"A_52_P467389",2.21406545265671,7.93968704639613,6.44143429294255,5.3072889369077e-05,0.00977490991325033,2.30686423383991,"NM_023044","Slc15a3","solute carrier family 15, member 3"
"NM_023179",370,34,0,"A_52_P374839",-1.11262993047333,5.54707948867981,-4.75462164907772,0.0003886912193484,0.0261330370164988,0.312169367036438,"NM_023179","Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2"
"NM_023258",174,41,0,"A_51_P438821",1.20170742536868,9.44304820410321,5.51223641430439,0.000101800547482191,0.0133719260807337,1.59532679436809,"NM_023258","Pycard","PYD and CARD domain containing"
"NM_023380",182,93,0,"A_52_P646832",2.34951119724906,8.63769447211617,3.96725870384705,0.0050823408777451,0.0906910167005175,-1.8714809672205,"NM_023380","Samsn1","SAM domain, SH3 domain and nuclear localization signals, 1"
"NM_023383",288,138,0,"A_51_P394115",1.55470134523335,6.03869924066746,4.83279707438913,0.000545364356402074,0.0308849305429498,0.0744866732993312,"NM_023383","Aadac","arylacetamide deacetylase (esterase)"
"NM_023580",75,148,0,"A_51_P214269",1.04969686567769,7.18620758177268,4.63493357057405,0.000472952436738339,0.0287958004535591,0.119491756466749,"NM_023580","Epha1","Eph receptor A1"
"NM_023624",243,144,0,"A_52_P669005",-1.30060981648514,5.93135795604164,-4.13641468013519,0.0016768397234993,0.0523562456435473,-1.01916769821027,"NM_023624","Lrat","lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)"
"NM_023628",324,155,0,"A_51_P451482",1.13145645588511,6.56510663067939,4.22425132528675,0.00100388607373766,0.0411600543744533,-0.606395501300255,"NM_023628","Anxa9","annexin A9"
"NM_023738",187,60,0,"A_55_P2488624",1.05526929279342,8.59783289480055,5.99412331791712,4.58011889038668e-05,0.00894910573226289,2.35657413932398,"NM_023738","Uba7","ubiquitin-like modifier activating enzyme 7"
"NM_023785",174,96,0,"A_51_P428372",3.95597532975218,9.78508873164126,6.85438268597412,0.000210042918899186,0.0194333266662031,1.21230160373761,"NM_023785","Ppbp","pro-platelet basic protein"
"NM_023898",306,152,0,"A_55_P2001518",-1.86089343503931,8.25661427257451,-4.80131919726992,0.000794248434172345,0.03707534638522,-0.224371162189637,"NM_023898","Pde6h","phosphodiesterase 6H, cGMP-specific, cone, gamma"
"NM_024253",151,154,0,"A_52_P24447",2.12822281378842,6.70282494222137,7.68894834918726,3.90073857108116e-06,0.00286047297954538,4.66273029888836,"NM_024253","Nkg7","natural killer cell group 7 sequence"
"NM_024435",211,91,0,"A_51_P485756",1.40313108431671,5.35762152347135,6.11777153191205,4.25918812977152e-05,0.00878907577268108,2.43976188898164,"NM_024435","Nts","neurotensin"
"NM_024444",49,83,0,"A_55_P2083411",2.54579599278074,8.89380207831992,4.57812580803932,0.00218969161301921,0.0598814701594097,-1.05414707299547,"NM_024444","Cyp4f18","cytochrome P450, family 4, subfamily f, polypeptide 18"
"NM_025276",147,46,0,"A_51_P324838",1.07941697068672,12.2367538308722,4.07293366978961,0.00149452099284012,0.0499744217670671,-0.962653440197123,"NM_025276","Evpl","envoplakin"
"NM_025285",295,120,0,"A_66_P139166",-1.12353119743327,8.63580198938463,-6.64998397975477,1.62650244786739e-05,0.00570196129238789,3.33379726266747,"NM_025285","Stmn2","stathmin-like 2"
"NM_025303",73,71,0,"A_52_P291971",-1.70687913292482,7.45323290888547,-8.91571754239673,6.94557017340273e-07,0.00103717468286773,6.21341907161919,"NM_025303","Stau2","staufen (RNA binding protein) homolog 2 (Drosophila)"
"NM_025312",93,157,0,"A_51_P392950",-1.15116758899418,6.23224897666452,-3.44324041419964,0.00570329903555561,0.09552890383225,-2.19776430023787,"NM_025312","Sostdc1","sclerostin domain containing 1"
"NM_025359",93,92,0,"A_51_P256246",-1.07781806489801,9.25794327716006,-5.56504663902647,9.31213142459578e-05,0.0128186372836074,1.68052315890063,"NM_025359","Tspan13","tetraspanin 13"
"NM_025367",21,69,0,"A_51_P501248",-1.55267566796977,10.1456725321163,-4.68718005924305,0.000726199605577451,0.0355712295860763,-0.19189250151303,"NM_025367","Sphk1","sphingosine kinase 1"
"NM_025415",37,12,0,"A_66_P132226",1.01442512374479,8.00567482488653,3.66635726717182,0.00293272827939119,0.0696017006332301,-1.63291332295965,"NM_025415","Cks2","CDC28 protein kinase regulatory subunit 2"
"NM_025452",269,53,0,"A_51_P303079",1.29833583842045,6.56134809145406,5.22802809760974,0.000165543317566765,0.0169601914604195,1.12949378502153,"NM_025452","Tmem54","transmembrane protein 54"
"NM_025565",167,149,0,"A_51_P514700",-1.49110087306402,5.73289180509637,-5.24572835962368,0.000230665267793682,0.0204582169929245,0.868582015230923,"NM_025565","Spc25","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"NM_025590",138,159,0,"A_55_P2739022",1.35137037832042,6.81842756912336,3.65329138516227,0.00435200387861233,0.0842402331022708,-1.90816170852265,"NM_025590","Acot11","acyl-CoA thioesterase 11"
"NM_025681",61,54,0,"A_51_P298266",1.10216042288372,7.1718326004717,4.18066773852707,0.00108856308542303,0.0428543893226219,-0.684501615356635,"NM_025681","Lix1","limb expression 1 homolog (chicken)"
"NM_025806",139,21,0,"A_55_P1997696",1.55683010661192,9.1240225270446,6.22444203065692,3.16266986837317e-05,0.0077050023821595,2.7074840219572,"NM_025806","Plbd1","phospholipase B domain containing 1"
"NM_025831",192,114,0,"A_51_P219662",-1.28744176718399,8.52129745044363,-3.5042928476762,0.00559587376575133,0.0948171141841045,-2.15222197121452,"NM_025831","Pxdc1","PX domain containing 1"
"NM_025863",35,105,0,"A_55_P2030938",1.21773662675016,6.8482082331231,6.70711056032907,1.49038241662766e-05,0.00538673568353736,3.415712788986,"NM_025863","Trim59","tripartite motif-containing 59"
"NM_025866",115,107,0,"A_55_P2012498",1.07174294238542,7.58317125542243,3.38266921728119,0.00568077704297991,0.0954167673344781,-2.22929743187186,"NM_025866","Cdca7","cell division cycle associated 7"
"NM_025886",208,141,0,"A_51_P521176",1.32497589330066,10.1759539870944,5.42706526751237,0.000117630867066646,0.0142627426318309,1.45701784221276,"NM_025886","Rassf7","Ras association (RalGDS/AF-6) domain family (N-terminal) member 7"
"NM_026034",218,82,0,"A_55_P2011137",-1.31764334082453,5.6653706682802,-5.46213489168373,0.000113157781885013,0.0139928891359284,1.49713266066918,"NM_026034","Armc10","armadillo repeat containing 10"
"NM_026061",302,65,0,"A_55_P2497279",-1.07119574680345,12.3068973690682,-5.47815373240725,0.000107849098906994,0.0138146661794072,1.54011400730883,"NM_026061","Ndufb8","NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8"
"NM_026066",322,65,0,"A_51_P438924",1.00105315197987,7.54352030778953,4.30506256154476,0.000864384569113924,0.0384753799549305,-0.462076681283961,"NM_026066","Cmtm5","CKLF-like MARVEL transmembrane domain containing 5"
"NM_026127",136,113,0,"A_52_P613498",-1.79958746853119,7.31101479816922,-8.84896356969965,7.55748561489202e-07,0.00109961415696679,6.13870988316167,"NM_026127","4833420G17Rik","RIKEN cDNA 4833420G17 gene"
"NM_026218",356,124,0,"A_52_P493620",1.05137245068327,6.88748784755459,5.99607665587056,4.56561562830681e-05,0.00894910573226289,2.35958550741711,"NM_026218","Fgfr1op2","FGFR1 oncogene partner 2"
"NM_026323",32,127,0,"A_51_P465211",1.02100311355235,13.0287369575697,6.07806367114988,3.99847020821432e-05,0.00869034050341363,2.48543660970238,"NM_026323","Wfdc2","WAP four-disulfide core domain 2"
"NM_026369",52,94,0,"A_52_P58041",1.05430766681745,8.5703846403765,3.39394692037659,0.00549643245375836,0.0940672064258756,-2.20145961309387,"NM_026369","Arpc5","actin related protein 2/3 complex, subunit 5"
"NM_026384",379,16,0,"A_52_P592909",1.22446259780001,10.109312658403,3.9272781735224,0.00225934126376195,0.0607985415549344,-1.32394229988175,"NM_026384","Dgat2","diacylglycerol O-acyltransferase 2"
"NM_026405",368,57,0,"A_51_P293688",1.23075591211449,7.90077636117297,4.61375593293295,0.000491429425216687,0.0293852457990788,0.082547182090698,"NM_026405","Rab32","RAB32, member RAS oncogene family"
"NM_026410",364,143,0,"A_51_P125135",1.2043281783545,6.39157377960047,4.79358321631693,0.000355557381118503,0.0251572363984657,0.394415502205767,"NM_026410","Cdca5","cell division cycle associated 5"
"NM_026496",185,122,0,"A_55_P1981322",1.21014887625078,7.32140472503247,4.88372013065214,0.000302785136420051,0.0228174536071126,0.549117768353891,"NM_026496","Grhl2","grainyhead-like 2 (Drosophila)"
"NM_026560",76,45,0,"A_51_P155142",1.36897591182976,7.92507836565296,6.40595252612399,2.37440901092878e-05,0.00683938270686058,2.97811912703757,"NM_026560","Cdca8","cell division cycle associated 8"
"NM_026598",294,158,0,"A_55_P2173702",-1.72020700970309,9.87580776756483,-6.22977155347218,3.66899425969118e-05,0.0084153857818563,2.58374640988694,"NM_026598","Ebpl","emopamil binding protein-like"
"NM_026639",282,160,0,"A_55_P2108248",2.24326022129123,6.74054023189713,5.44776478425148,0.000372017332404211,0.0258385844887111,0.536827614930553,"NM_026639","Art4","ADP-ribosyltransferase 4"
